DATE;TIME PERIOD;BETA0;BETA1;BETA2;BETA3;TAU1;TAU2
13/10/2020;13/Oct/20;0,131144;-0,788989;12,206044;-14,03852;1,957583;2,105705
14/10/2020;14/Oct/20;0,108644;-0,778317;12,21235;-14,032158;1,95287;2,107227
15/10/2020;15/Oct/20;0,047156;-0,723738;12,233118;-14,009927;1,988835;2,135547
16/10/2020;16/Oct/20;0,109019;-0,799657;12,164808;-14,078453;1,976668;2,143749
19/10/2020;19/Oct/20;0,067758;-0,781758;12,225333;-14,017652;1,873977;2,033302
20/10/2020;20/Oct/20;0,059447;-0,775447;12,235878;-14,00703;1,882749;2,03714
21/10/2020;21/Oct/20;0,097813;-0,814813;12,221808;-14,020493;1,889575;2,047486
22/10/2020;22/Oct/20;0,103625;-0,819625;12,228306;-14,013587;1,911453;2,061498
23/10/2020;23/Oct/20;0,119284;-0,833284;12,244135;-13,997626;1,935935;2,086658
26/10/2020;26/Oct/20;0,118606;-0,836606;12,260366;-13,981288;2,032508;2,183549
27/10/2020;27/Oct/20;0,091467;-0,824467;12,254904;-13,984733;2,048217;2,210512
28/10/2020;28/Oct/20;0,050617;-0,767365;12,243698;-13,995094;2,070175;2,214088
29/10/2020;29/Oct/20;0,063216;-0,759039;12,194396;-14,044405;2,06967;2,208934
30/10/2020;30/Oct/20;0,04258;-0,73906;12,223691;-14,014983;2,070024;2,205057
02/11/2020;02/Nov/20;0,043271;-0,748642;12,22331;-14,015367;2,065986;2,202324
03/11/2020;03/Nov/20;0,044441;-0,743624;12,229682;-14,008948;2,063446;2,197447
04/11/2020;04/Nov/20;0,020013;-0,72672;12,24029;-13,997711;2,073069;2,2096
05/11/2020;05/Nov/20;0,053128;-0,774146;12,249503;-13,987932;2,07837;2,222187
06/11/2020;06/Nov/20;0,07095;-0,789285;12,241599;-13,995685;2,071532;2,216406
09/11/2020;09/Nov/20;0,167693;-0,872693;12,207057;-14,020812;1,893305;2,050333
10/11/2020;10/Nov/20;0,21002;-0,90802;12,218854;-14,00544;1,933379;2,076692
11/11/2020;11/Nov/20;0,197516;-0,887189;12,222203;-14,001522;2,093222;2,235921
12/11/2020;12/Nov/20;0,159317;-0,847456;12,243827;-13,978999;2,10957;2,248786
13/11/2020;13/Nov/20;0,13989;-0,828974;12,233256;-13,989229;2,113976;2,254263
16/11/2020;16/Nov/20;0,120536;-0,777826;12,225793;-13,996658;2,121349;2,250503
17/11/2020;17/Nov/20;0,10012;-0,774636;12,260283;-13,96212;2,118542;2,256009
18/11/2020;18/Nov/20;0,108121;-0,788978;12,259233;-13,963152;2,115297;2,252805
19/11/2020;19/Nov/20;0,073926;-0,731285;12,262361;-13,959949;2,118877;2,249257
20/11/2020;20/Nov/20;0,080432;-0,763439;12,250836;-13,971328;2,117933;2,255176
23/11/2020;23/Nov/20;0,103513;-0,788465;12,229862;-13,992237;2,110702;2,248841
24/11/2020;24/Nov/20;0,10433;-0,800399;12,236004;-13,986088;2,104542;2,245204
25/11/2020;25/Nov/20;0,089992;-0,802992;12,256478;-13,965364;1,938175;2,087899
26/11/2020;26/Nov/20;0,063593;-0,782593;12,284904;-13,936665;1,961421;2,105854
27/11/2020;27/Nov/20;0,0641;-0,782581;12,285123;-13,936447;1,961264;2,105989
30/11/2020;30/Nov/20;0,073693;-0,794693;12,296914;-13,924595;1,972331;2,119426
01/12/2020;01/Dec/20;0,063885;-0,784885;12,345993;-13,874132;1,906923;2,041086
02/12/2020;02/Dec/20;0,1575;-0,8795;12,292458;-13,926584;2,063427;2,203063
03/12/2020;03/Dec/20;0,127321;-0,854321;12,277457;-13,940532;2,073123;2,219889
04/12/2020;04/Dec/20;0,133957;-0,865957;12,263477;-13,954507;2,073336;2,219725
07/12/2020;07/Dec/20;0,101615;-0,836615;12,253283;-13,964124;2,090215;2,235614
08/12/2020;08/Dec/20;0,069387;-0,802459;12,251123;-13,964978;2,102682;2,247776
09/12/2020;09/Dec/20;0,085841;-0,832841;12,248146;-13,96779;2,108373;2,253444
10/12/2020;10/Dec/20;0,073114;-0,819114;12,263818;-13,952048;2,105734;2,251023
11/12/2020;11/Dec/20;0,044142;-0,792081;12,25119;-13,964179;2,115716;2,262588
14/12/2020;14/Dec/20;0,057731;-0,819731;12,289633;-13,92521;2,124373;2,272104
15/12/2020;15/Dec/20;0,044212;-0,807212;12,300494;-13,914201;2,125703;2,273384
16/12/2020;16/Dec/20;0,101159;-0,864159;12,324372;-13,887967;2,146595;2,293055
17/12/2020;17/Dec/20;0,080934;-0,853934;12,328874;-13,882913;2,170091;2,32253
18/12/2020;18/Dec/20;0,080962;-0,840962;12,334466;-13,877294;2,173433;2,322427
21/12/2020;21/Dec/20;0,075311;-0,841311;12,322297;-13,889254;2,174312;2,326266
22/12/2020;22/Dec/20;0,058692;-0,824692;12,347413;-13,864042;2,180803;2,326973
23/12/2020;23/Dec/20;0,10085;-0,86985;12,364664;-13,845412;2,186229;2,330435
28/12/2020;28/Dec/20;0,214669;-0,968022;13,297084;-14,196757;6,190409;6,063001
29/12/2020;29/Dec/20;0,081101;-0,806978;13,363798;-14,130565;6,229057;5,990295
30/12/2020;30/Dec/20;0,224066;-0,962342;13,231162;-14,262249;6,253887;6,112548
04/01/2021;04/Jan/21;0,052839;-0,64872;13,194293;-14,382198;5,183809;4,939543
05/01/2021;05/Jan/21;0,048138;-0,647679;13,196411;-14,380081;5,184477;4,93952
06/01/2021;06/Jan/21;0,075832;-0,67607;13,228367;-14,347819;5,186383;4,931781
07/01/2021;07/Jan/21;0,075705;-0,684107;13,230004;-14,346224;5,189835;4,930227
08/01/2021;08/Jan/21;0,074332;-0,690989;13,234948;-14,341204;5,185377;4,934402
11/01/2021;11/Jan/21;0,099937;-0,69958;13,245483;-14,330681;5,20135;4,921882
12/01/2021;12/Jan/21;0,120825;-0,721064;13,266851;-14,309281;5,199859;4,920464
13/01/2021;13/Jan/21;0,108541;-0,711903;13,22507;-14,350279;5,193586;4,94411
14/01/2021;14/Jan/21;0,030887;-0,628146;13,226143;-14,349586;5,206185;4,91384
15/01/2021;15/Jan/21;0,049404;-0,632818;13,229493;-14,346315;5,219527;4,903161
18/01/2021;18/Jan/21;0,092809;-0,684025;13,221254;-14,354201;5,230889;4,938126
19/01/2021;19/Jan/21;0,105806;-0,695989;13,2294;-14,346036;5,231873;4,940463
20/01/2021;20/Jan/21;0,098698;-0,690127;13,210142;-14,365054;5,229904;4,9526
21/01/2021;21/Jan/21;0,127211;-0,723892;13,245409;-14,329432;5,230596;4,946231
22/01/2021;22/Jan/21;0,1168;-0,70271;13,222047;-14,352693;5,243539;4,940459
25/01/2021;25/Jan/21;0,046284;-0,629577;13,222481;-14,35168;5,250313;4,929841
26/01/2021;26/Jan/21;0,059099;-0,643604;13,229705;-14,344513;5,261831;4,927111
27/01/2021;27/Jan/21;0,071946;-0,664103;13,197248;-14,376462;5,264767;4,940529
28/01/2021;28/Jan/21;0,080079;-0,673344;13,214478;-14,359298;5,274153;4,926167
29/01/2021;29/Jan/21;0,109552;-0,702085;13,235264;-14,338511;5,281421;4,919548
01/02/2021;01/Feb/21;0,147632;-0,742424;13,210911;-14,362453;5,299987;4,971539
02/02/2021;02/Feb/21;0,169725;-0,768485;13,237269;-14,336022;5,296717;4,971594
03/02/2021;03/Feb/21;0,187417;-0,77679;13,245704;-14,328157;5,311631;4,96189
04/02/2021;04/Feb/21;0,241653;-0,838306;13,235731;-14,337825;5,335271;5,006166
05/02/2021;05/Feb/21;0,20696;-0,790093;13,245441;-14,328573;5,350922;4,982808
08/02/2021;08/Feb/21;0,23419;-0,830126;13,28715;-14,286985;5,35274;4,972983
09/02/2021;09/Feb/21;0,223177;-0,815112;13,259525;-14,314258;5,352958;4,988356
10/02/2021;10/Feb/21;0,221015;-0,811699;13,249484;-14,324358;5,36237;4,990182
11/02/2021;11/Feb/21;0,184632;-0,764022;13,260846;-14,31363;5,385457;4,961983
12/02/2021;12/Feb/21;0,258345;-0,848183;13,272056;-14,301694;5,4101;4,998418
15/02/2021;15/Feb/21;0,291813;-0,887092;13,314311;-14,259121;5,40691;4,989245
16/02/2021;16/Feb/21;0,247652;-0,83496;13,387265;-14,187129;5,413664;4,937397
17/02/2021;17/Feb/21;0,266625;-0,850424;13,367874;-14,206397;5,431282;4,961569
18/02/2021;18/Feb/21;0,292999;-0,880949;13,403586;-14,170299;5,421917;4,959217
19/02/2021;19/Feb/21;0,301974;-0,890918;13,418472;-14,155552;5,430617;4,942747
22/02/2021;22/Feb/21;0,300308;-0,88347;13,37254;-14,200776;5,439133;4,961527
23/02/2021;23/Feb/21;0,278366;-0,866381;13,464286;-14,10924;5,411991;4,896769
24/02/2021;24/Feb/21;0,269004;-0,861252;13,509384;-14,064395;5,400646;4,874647
25/02/2021;25/Feb/21;0,298958;-0,893889;13,539747;-14,032452;5,378785;4,895187
26/02/2021;26/Feb/21;0,207978;-0,799474;13,58298;-13,988645;5,338872;4,861763
01/03/2021;01/Mar/21;0,192888;-0,775441;13,45821;-14,107375;5,374529;4,872487
02/03/2021;02/Mar/21;0,208558;-0,783901;13,461575;-14,104546;5,39061;4,860921
03/03/2021;03/Mar/21;0,270779;-0,847143;13,441913;-14,124407;5,439549;4,906763
04/03/2021;04/Mar/21;0,305986;-0,896607;13,407855;-14,157955;5,473301;4,969085
05/03/2021;05/Mar/21;0,271542;-0,857662;13,470279;-14,096167;5,465507;4,930849
08/03/2021;08/Mar/21;0,252257;-0,833684;13,495639;-14,071075;5,461063;4,916151
09/03/2021;09/Mar/21;0,230497;-0,813953;13,47077;-14,095419;5,460703;4,929907
10/03/2021;10/Mar/21;0,232964;-0,812446;13,473176;-14,092774;5,454969;4,936921
11/03/2021;11/Mar/21;0,219908;-0,794029;13,440323;-14,125342;5,468607;4,936667
12/03/2021;12/Mar/21;0,261369;-0,835415;13,471586;-14,09378;5,480011;4,919736
15/03/2021;15/Mar/21;0,25554;-0,821442;13,448302;-14,117655;5,502372;4,906733
16/03/2021;16/Mar/21;0,245198;-0,815966;13,413267;-14,151919;5,503388;4,931968
17/03/2021;17/Mar/21;0,282765;-0,855322;13,453975;-14,11226;5,513837;4,913191
18/03/2021;18/Mar/21;0,31536;-0,892424;13,485316;-14,081085;5,51887;4,901126
19/03/2021;19/Mar/21;0,342265;-0,923354;13,428084;-14,137029;5,568355;4,953001
22/03/2021;22/Mar/21;0,329003;-0,909925;13,415467;-14,149857;5,576257;4,948986
23/03/2021;23/Mar/21;0,304166;-0,879122;13,377534;-14,18716;5,579884;4,959877
24/03/2021;24/Mar/21;0,268474;-0,844842;13,40178;-14,163166;5,576427;4,9502
25/03/2021;25/Mar/21;0,247072;-0,834363;13,37794;-14,186277;5,5707;4,975805
26/03/2021;26/Mar/21;0,270855;-0,861931;13,406482;-14,157982;5,576738;4,962404
29/03/2021;29/Mar/21;0,289086;-0,883337;13,428606;-14,136095;5,580926;4,95369
30/03/2021;30/Mar/21;0,321329;-0,908816;13,475568;-14,088259;5,562319;4,953849
31/03/2021;31/Mar/21;0,302932;-0,911427;13,478456;-14,08468;5,554464;4,975916
01/04/2021;01/Apr/21;0,285078;-0,882269;13,442341;-14,120085;5,578784;4,968688
06/04/2021;06/Apr/21;0,268948;-0,863775;13,47681;-14,085999;5,575288;4,953308
07/04/2021;07/Apr/21;0,265967;-0,865676;13,468774;-14,094042;5,584313;4,962897
08/04/2021;08/Apr/21;0,275242;-0,883038;13,429244;-14,132832;5,612678;5,014656
09/04/2021;09/Apr/21;0,264622;-0,866572;13,52334;-14,03894;5,584289;4,959187
12/04/2021;12/Apr/21;0,260856;-0,863456;13,522877;-14,039666;5,590378;4,951416
13/04/2021;13/Apr/21;0,258208;-0,858456;13,520386;-14,042174;5,591794;4,951929
14/04/2021;14/Apr/21;0,27181;-0,880444;13,538454;-14,023835;5,584957;4,958185
15/04/2021;15/Apr/21;0,280971;-0,896608;13,549279;-14,012969;5,585478;4,961663
16/04/2021;16/Apr/21;0,225938;-0,835577;13,6257;-13,938321;5,609306;4,922984
19/04/2021;19/Apr/21;0,254917;-0,86068;13,653427;-13,909828;5,597266;4,930236
20/04/2021;20/Apr/21;0,240459;-0,836259;13,6259;-13,937442;5,605945;4,924254
21/04/2021;21/Apr/21;0,221932;-0,817979;13,583596;-13,97891;5,605452;4,941282
22/04/2021;22/Apr/21;0,225552;-0,832381;13,593338;-13,968559;5,596198;4,954336
23/04/2021;23/Apr/21;0,24358;-0,855091;13,607664;-13,954325;5,601892;4,953736
26/04/2021;26/Apr/21;0,238278;-0,83687;13,594166;-13,968111;5,610427;4,947937
27/04/2021;27/Apr/21;0,221215;-0,825945;13,634945;-13,927656;5,597801;4,924421
28/04/2021;28/Apr/21;0,237963;-0,853562;13,656104;-13,906203;5,589731;4,929086
29/04/2021;29/Apr/21;0,2811;-0,89013;13,694048;-13,86814;5,591518;4,903759
30/04/2021;30/Apr/21;0,263007;-0,862897;13,665087;-13,897105;5,599057;4,894588
03/05/2021;03/May/21;0,260557;-0,857465;13,668728;-13,893583;5,594564;4,883997
04/05/2021;04/May/21;0,241987;-0,830964;13,609932;-13,951687;5,601416;4,894964
05/05/2021;05/May/21;0,238466;-0,825744;13,633186;-13,928746;5,583416;4,858604
06/05/2021;06/May/21;0,247532;-0,84107;13,639118;-13,922892;5,585383;4,858466
07/05/2021;07/May/21;0,248562;-0,838661;13,639071;-13,922772;5,582622;4,862044
10/05/2021;10/May/21;0,263743;-0,852288;13,648613;-13,913463;5,587592;4,853094
11/05/2021;11/May/21;0,302804;-0,90126;13,698776;-13,862607;5,569663;4,845131
12/05/2021;12/May/21;0,33361;-0,937317;13,739248;-13,821712;5,55788;4,837445
13/05/2021;13/May/21;0,334331;-0,954581;13,769838;-13,790439;5,535455;4,839302
14/05/2021;14/May/21;0,316837;-0,930009;13,754959;-13,804672;5,531575;4,848267
17/05/2021;17/May/21;0,33356;-0,946331;13,774914;-13,784987;5,534551;4,83548
18/05/2021;18/May/21;0,354447;-0,97115;13,758474;-13,801216;5,550855;4,858137
19/05/2021;19/May/21;0,304211;-0,912369;13,803238;-13,757749;5,546027;4,805749
20/05/2021;20/May/21;0,317866;-0,933896;13,799565;-13,760423;5,553558;4,851788
21/05/2021;21/May/21;0,30164;-0,909883;13,758256;-13,801424;5,567043;4,854297
24/05/2021;24/May/21;0,307688;-0,912683;13,761305;-13,79854;5,570166;4,850615
25/05/2021;25/May/21;0,292735;-0,891997;13,704274;-13,854868;5,584801;4,869825
26/05/2021;26/May/21;0,274356;-0,872297;13,653387;-13,9048;5,591601;4,89421
27/05/2021;27/May/21;0,301215;-0,908235;13,688128;-13,869654;5,586244;4,892885
28/05/2021;28/May/21;0,297297;-0,896355;13,674685;-13,883522;5,604937;4,889108
31/05/2021;31/May/21;0,299687;-0,906126;13,691178;-13,866558;5,592557;4,895946
01/06/2021;01/Jun/21;0,298263;-0,907039;13,686686;-13,871009;5,599842;4,906322
02/06/2021;02/Jun/21;0,287085;-0,897233;13,671831;-13,885675;5,610487;4,910667
03/06/2021;03/Jun/21;0,288478;-0,902322;13,6861;-13,871546;5,609125;4,905761
04/06/2021;04/Jun/21;0,272557;-0,884788;13,658313;-13,898951;5,615723;4,91722
07/06/2021;07/Jun/21;0,210956;-0,809121;13,736484;-13,822478;5,601257;4,841763
08/06/2021;08/Jun/21;0,224824;-0,831643;13,68261;-13,874309;5,611281;4,910619
09/06/2021;09/Jun/21;0,232277;-0,850717;13,629673;-13,926777;5,648433;4,965234
10/06/2021;10/Jun/21;0,239488;-0,852905;13,653395;-13,903877;5,658496;4,950181
11/06/2021;11/Jun/21;0,298467;-0,917083;13,547038;-14,008189;5,686519;5,043673
14/06/2021;14/Jun/21;0,229584;-0,843566;13,644672;-13,911673;5,658564;4,969255
15/06/2021;15/Jun/21;0,239624;-0,856639;13,659259;-13,896939;5,654543;4,971597
16/06/2021;16/Jun/21;0,234471;-0,851018;13,661708;-13,8947;5,658377;4,966376
17/06/2021;17/Jun/21;0,196706;-0,819056;13,731272;-13,824966;5,624201;4,936444
18/06/2021;18/Jun/21;0,144968;-0,771368;13,756363;-13,799095;5,602071;4,939219
21/06/2021;21/Jun/21;0,170026;-0,794103;13,778655;-13,776407;5,595513;4,943109
22/06/2021;22/Jun/21;0,228184;-0,858437;13,757696;-13,797514;5,642447;4,981451
23/06/2021;23/Jun/21;0,222355;-0,848275;13,723821;-13,831006;5,651141;4,997267
24/06/2021;24/Jun/21;0,220891;-0,848592;13,725635;-13,829221;5,652905;4,998759
25/06/2021;25/Jun/21;0,292049;-0,933135;13,709991;-13,843874;5,677808;5,05869
28/06/2021;28/Jun/21;0,235677;-0,864606;13,73901;-13,815924;5,689498;5,030855
29/06/2021;29/Jun/21;0,245108;-0,878264;13,748425;-13,806512;5,690665;5,033172
30/06/2021;30/Jun/21;0,23356;-0,863486;13,701685;-13,852516;5,694741;5,05825
01/07/2021;01/Jul/21;0,227388;-0,856575;13,692163;-13,86234;5,705311;5,05336
02/07/2021;02/Jul/21;0,219023;-0,842016;13,65476;-13,899368;5,71765;5,065047
05/07/2021;05/Jul/21;0,229584;-0,860326;13,681476;-13,8724;5,705752;5,069787
06/07/2021;06/Jul/21;0,218156;-0,835945;13,613422;-13,93997;5,721136;5,082649
07/07/2021;07/Jul/21;0,141275;-0,765823;13,606374;-13,945424;5,713111;5,107559
08/07/2021;08/Jul/21;0,12942;-0,756539;13,591215;-13,960329;5,718123;5,117884
09/07/2021;09/Jul/21;0,212727;-0,839763;13,577901;-13,973549;5,785489;5,178485
12/07/2021;12/Jul/21;0,205425;-0,821909;13,566006;-13,985668;5,796318;5,177896
13/07/2021;13/Jul/21;0,386646;-1,017103;13,418149;-14,129869;5,910081;5,375073
14/07/2021;14/Jul/21;0,20349;-0,823943;13,56146;-13,987754;5,867477;5,252904
15/07/2021;15/Jul/21;0,179121;-0,806563;13,548758;-14,000106;5,862958;5,2613
16/07/2021;16/Jul/21;0,08039;-0,70522;13,612116;-13,937435;5,857412;5,219632
19/07/2021;19/Jul/21;0,069347;-0,690129;13,554361;-13,993799;5,850279;5,255027
20/07/2021;20/Jul/21;0,040667;-0,664277;13,517097;-14,030325;5,855713;5,226016
21/07/2021;21/Jul/21;0,024058;-0,653951;13,581529;-13,966556;5,850049;5,195032
22/07/2021;22/Jul/21;0,064637;-0,699155;13,541422;-14,006274;5,857984;5,215507
23/07/2021;23/Jul/21;0,053237;-0,696796;13,540837;-14,006539;5,850904;5,221381
26/07/2021;26/Jul/21;0,01332;-0,647161;13,583455;-13,965196;5,849407;5,165801
27/07/2021;27/Jul/21;0,015393;-0,648294;13,48977;-14,055913;5,628394;5,008919
28/07/2021;28/Jul/21;0,024917;-0,640212;13,440161;-14,103966;5,447186;4,824602
29/07/2021;29/Jul/21;0,025921;-0,646086;13,442842;-14,101079;5,444075;4,830826
30/07/2021;30/Jul/21;0,012482;-0,636856;13,445512;-14,098282;5,440557;4,832756
02/08/2021;02/Aug/21;0,015386;-0,627016;13,399047;-14,144648;5,441046;4,830188
03/08/2021;03/Aug/21;0,021959;-0,623958;13,298708;-14,241838;5,187914;4,647139
04/08/2021;04/Aug/21;0,015327;-0,616006;13,273252;-14,266934;5,176105;4,646401
05/08/2021;05/Aug/21;0,014395;-0,620258;13,251428;-14,28653;4,952063;4,472831
06/08/2021;06/Aug/21;0,04677;-0,649262;13,293141;-14,244778;4,946202;4,472533
09/08/2021;09/Aug/21;0,049002;-0,648248;13,27396;-14,263587;4,948754;4,490269
10/08/2021;10/Aug/21;0,01;-0,600822;13,295574;-14,242233;4,958611;4,482663
11/08/2021;11/Aug/21;0,087951;-0,705003;13,289836;-14,246791;4,977331;4,546721
12/08/2021;12/Aug/21;0,088589;-0,712688;13,301482;-14,235101;4,976585;4,551189
13/08/2021;13/Aug/21;0,08564;-0,711931;13,295188;-14,240803;4,97291;4,571025
16/08/2021;16/Aug/21;0,085161;-0,692013;13,23695;-14,299;4,990086;4,582563
17/08/2021;17/Aug/21;0,098826;-0,724533;13,268741;-14,267178;4,988896;4,590295
18/08/2021;18/Aug/21;0,096418;-0,730992;13,296799;-14,240472;5,200234;4,765422
19/08/2021;19/Aug/21;0,09619;-0,733299;13,293168;-14,243852;5,193548;4,774195
20/08/2021;20/Aug/21;0,093838;-0,734847;13,285182;-14,251761;5,186393;4,773331
23/08/2021;23/Aug/21;0,092186;-0,722043;13,297578;-14,239561;5,192154;4,747282
24/08/2021;24/Aug/21;0,09184;-0,722833;13,304866;-14,232098;5,187001;4,751666
25/08/2021;25/Aug/21;0,094803;-0,722849;13,368;-14,168382;5,208904;4,727101
26/08/2021;26/Aug/21;0,114994;-0,756194;13,406929;-14,128895;5,20095;4,72733
27/08/2021;27/Aug/21;0,113127;-0,748196;13,406852;-14,129085;5,20601;4,72663
30/08/2021;30/Aug/21;0,106259;-0,735069;13,377544;-14,158266;5,214856;4,740754
31/08/2021;31/Aug/21;0,157525;-0,806324;13,395437;-14,139522;5,24764;4,805444
01/09/2021;01/Sep/21;0,175846;-0,816229;13,401278;-14,133867;5,268866;4,791438
02/09/2021;02/Sep/21;0,209014;-0,854241;13,371184;-14,163854;5,323793;4,849873
03/09/2021;03/Sep/21;0,210576;-0,847316;13,415561;-14,119934;5,333395;4,82456
06/09/2021;06/Sep/21;0,202472;-0,85119;13,423366;-14,111532;5,330099;4,847147
07/09/2021;07/Sep/21;0,241167;-0,894073;13,469485;-14,064796;5,334643;4,843734
08/09/2021;08/Sep/21;0,178745;-0,822382;13,515358;-14,018942;5,341472;4,831241
09/09/2021;09/Sep/21;0,179296;-0,824741;13,478758;-14,054931;5,359569;4,843618
10/09/2021;10/Sep/21;0,179203;-0,827104;13,489423;-14,044118;5,356151;4,848829
13/09/2021;13/Sep/21;0,182771;-0,834523;13,497907;-14,035765;5,362019;4,847808
14/09/2021;14/Sep/21;0,18557;-0,842959;13,504372;-14,029391;5,366798;4,849492
15/09/2021;15/Sep/21;0,223946;-0,889885;13,512345;-14,021341;5,409436;4,905812
16/09/2021;16/Sep/21;0,179615;-0,82525;13,571546;-13,963248;5,425285;4,846981
17/09/2021;17/Sep/21;0,189896;-0,836668;13,591056;-13,943771;5,422738;4,844699
20/09/2021;20/Sep/21;0,117277;-0,767426;13,5998;-13,935701;5,427009;4,824422
21/09/2021;21/Sep/21;0,113237;-0,75841;13,566816;-13,968198;5,428492;4,841711
22/09/2021;22/Sep/21;0,124813;-0,771991;13,581687;-13,95322;5,426218;4,845188
23/09/2021;23/Sep/21;0,156301;-0,831288;13,65689;-13,87679;5,390258;4,848799
24/09/2021;24/Sep/21;0,18703;-0,851931;13,704248;-13,828947;5,400334;4,812843
27/09/2021;27/Sep/21;0,180022;-0,860787;13,722586;-13,809954;5,385115;4,826243
28/09/2021;28/Sep/21;0,179621;-0,870853;13,794069;-13,738472;5,367681;4,798851
29/09/2021;29/Sep/21;0,151083;-0,831303;13,737671;-13,794077;5,378657;4,807345
30/09/2021;30/Sep/21;0,179862;-0,877881;13,788377;-13,74287;5,370147;4,802882
01/10/2021;01/Oct/21;0,164175;-0,855606;13,725365;-13,805026;5,390906;4,810238
04/10/2021;04/Oct/21;0,186016;-0,878998;13,754242;-13,776028;5,39643;4,796309
05/10/2021;05/Oct/21;0,140562;-0,821777;13,786059;-13,745045;5,3827;4,743869
06/10/2021;06/Oct/21;0,129722;-0,810785;13,81137;-13,719503;5,366813;4,73632
07/10/2021;07/Oct/21;0,14413;-0,828757;13,807231;-13,723374;5,383472;4,734098
08/10/2021;08/Oct/21;0,140815;-0,828866;13,855645;-13,674943;5,359827;4,704215
11/10/2021;11/Oct/21;0,160196;-0,84973;13,895259;-13,635027;5,34234;4,694971
12/10/2021;12/Oct/21;0,211804;-0,912271;13,890869;-13,638364;5,343417;4,734426
13/10/2021;13/Oct/21;0,139267;-0,845771;13,905681;-13,621869;5,287679;4,721327
14/10/2021;14/Oct/21;0,111303;-0,814069;13,851942;-13,675017;5,286534;4,726653
15/10/2021;15/Oct/21;0,113281;-0,822496;13,884075;-13,642596;5,26406;4,71748
18/10/2021;18/Oct/21;0,024933;-0,723357;13,973117;-13,552341;5,179674;4,666304
19/10/2021;19/Oct/21;0,12865;-0,85165;13,980317;-13,542498;5,166002;4,73175
20/10/2021;20/Oct/21;0,085013;-0,784119;13,949969;-13,566538;5,183182;4,645044
21/10/2021;21/Oct/21;0,053536;-0,773536;14,034561;-13,479658;5,094266;4,582983
22/10/2021;22/Oct/21;0,030926;-0,753926;14,051457;-13,461932;5,060208;4,590408
25/10/2021;25/Oct/21;0,054111;-0,777457;13,994248;-13,517414;5,072824;4,58633
26/10/2021;26/Oct/21;0,05888;-0,790833;13,975666;-13,535403;5,064897;4,599834
27/10/2021;27/Oct/21;0,023172;-0,762216;13,933643;-13,574419;5,051368;4,641001
28/10/2021;28/Oct/21;0,027397;-0,777397;13,980439;-13,526103;5,012537;4,663955
29/10/2021;29/Oct/21;0,011393;-0,757393;14,007037;-13,491574;4,329319;4,040001
01/11/2021;01/Nov/21;0,013194;-0,763986;14,038413;-13,460843;4,696138;4,380404
02/11/2021;02/Nov/21;0,029942;-0,785942;13,899356;-13,587456;4,724771;4,347476
03/11/2021;03/Nov/21;0,049496;-0,811496;13,889388;-13,596821;4,71997;4,37418
